Real,Prediccion,Riesgo
35.8257042253521,37.343975,ALTO (Dañino Sensible)
16.4285714285714,17.933569,MEDIO (Moderado)
29.692307692307704,31.573174,MEDIO (Moderado)
7.08333333333333,8.697822,BAJO (Bueno)
30.25,32.09066,MEDIO (Moderado)
49.0833333333333,50.838333,ALTO (Dañino Sensible)
76.0,76.38991,MUY ALTO (Dañino)
14.166666666666702,14.374999,MEDIO (Moderado)
15.3333333333333,15.973039,MEDIO (Moderado)
0.0,2.3037372,BAJO (Bueno)
37.25,39.033375,ALTO (Dañino Sensible)
2.33333333333333,3.5641494,BAJO (Bueno)
49.0833333333333,50.56063,ALTO (Dañino Sensible)
1.58333333333333,2.8553798,BAJO (Bueno)
30.0833333333333,31.409489,MEDIO (Moderado)
37.5,39.80514,ALTO (Dañino Sensible)
0.0,1.9523066,BAJO (Bueno)
19.5833333333333,20.473322,MEDIO (Moderado)
48.3333333333333,49.618122,ALTO (Dañino Sensible)
3.33333333333333,4.102944,BAJO (Bueno)
13.5,14.512545,MEDIO (Moderado)
3.25,4.930467,BAJO (Bueno)
36.4166666666667,38.318623,ALTO (Dañino Sensible)
31.1666666666667,33.40888,MEDIO (Moderado)
7.4166666666666705,6.0308585,BAJO (Bueno)
34.0,35.542324,ALTO (Dañino Sensible)
5.75,6.622656,BAJO (Bueno)
61.8333333333333,62.409107,MUY ALTO (Dañino)
36.6666666666667,38.270348,ALTO (Dañino Sensible)
20.1666666666667,21.49695,MEDIO (Moderado)
13.0833333333333,13.296397,MEDIO (Moderado)
79.6666666666667,81.1103,MUY ALTO (Dañino)
13.5,14.471743,MEDIO (Moderado)
16.3636363636364,16.48011,MEDIO (Moderado)
34.8333333333333,37.064865,ALTO (Dañino Sensible)
4.16666666666667,5.3527093,BAJO (Bueno)
0.0,1.9914927,BAJO (Bueno)
69.4,68.89594,MUY ALTO (Dañino)
39.3076923076923,41.679943,ALTO (Dañino Sensible)
23.0,24.494944,MEDIO (Moderado)
4.66666666666667,5.194229,BAJO (Bueno)
20.0833333333333,20.442785,MEDIO (Moderado)
0.0,1.4305357,BAJO (Bueno)
1.41666666666667,1.3570536,BAJO (Bueno)
29.0769230769231,31.590939,MEDIO (Moderado)
4.91666666666667,5.509798,BAJO (Bueno)
12.5,13.359264,MEDIO (Moderado)
2.5,4.304943,BAJO (Bueno)
0.0,2.5192525,BAJO (Bueno)
15.4166666666667,16.248165,MEDIO (Moderado)
33.4948453608247,34.929203,MEDIO (Moderado)
9.91666666666667,10.402574,BAJO (Bueno)
5.666666666666669,6.6434684,BAJO (Bueno)
0.833333333333333,3.2043564,BAJO (Bueno)
23.0,24.012583,MEDIO (Moderado)
9.33333333333333,9.626419,BAJO (Bueno)
4.66666666666667,5.2379813,BAJO (Bueno)
15.1666666666667,15.568174,MEDIO (Moderado)
0.0,1.9284878,BAJO (Bueno)
3.0833333333333304,4.4579973,BAJO (Bueno)
25.6666666666667,24.70494,MEDIO (Moderado)
17.0,17.908905,MEDIO (Moderado)
78.3333333333333,79.58468,MUY ALTO (Dañino)
74.5,75.26379,MUY ALTO (Dañino)
5.83333333333333,6.5221763,BAJO (Bueno)
0.0,1.4260969,BAJO (Bueno)
0.0,1.1442283,BAJO (Bueno)
36.6666666666667,40.136917,ALTO (Dañino Sensible)
6.16666666666667,6.5656376,BAJO (Bueno)
3.75,4.416322,BAJO (Bueno)
3.0,3.7794626,BAJO (Bueno)
27.833333333333297,29.497097,MEDIO (Moderado)
2.33333333333333,3.6188617,BAJO (Bueno)
6.0,6.9665475,BAJO (Bueno)
33.8181818181818,35.489727,MEDIO (Moderado)
35.25,37.658356,ALTO (Dañino Sensible)
20.0,20.87951,MEDIO (Moderado)
4.75,5.8053584,BAJO (Bueno)
46.3333333333333,48.459984,ALTO (Dañino Sensible)
38.5,40.03625,ALTO (Dañino Sensible)
72.1666666666667,72.70015,MUY ALTO (Dañino)
56.0833333333333,57.22683,MUY ALTO (Dañino)
6.5833333333333295,7.7466497,BAJO (Bueno)
38.0,40.473347,ALTO (Dañino Sensible)
5.25,6.3325744,BAJO (Bueno)
13.4166666666667,13.984775,MEDIO (Moderado)
20.9285714285714,22.132174,MEDIO (Moderado)
36.3636363636364,37.69576,ALTO (Dañino Sensible)
0.0,2.315005,BAJO (Bueno)
1.58333333333333,3.1601393,BAJO (Bueno)
6.66666666666667,6.6054306,BAJO (Bueno)
3.33333333333333,3.2488441,BAJO (Bueno)
6.5,6.8566103,BAJO (Bueno)
18.9166666666667,19.944983,MEDIO (Moderado)
16.0,16.415773,MEDIO (Moderado)
5.666666666666669,6.3328342,BAJO (Bueno)
8.41666666666667,8.562912,BAJO (Bueno)
0.0,1.8649725,BAJO (Bueno)
12.6666666666667,12.843902,MEDIO (Moderado)
43.91666666666671,45.58535,ALTO (Dañino Sensible)
16.0833333333333,16.94065,MEDIO (Moderado)
22.25,23.088205,MEDIO (Moderado)
10.249999999999998,11.265223,BAJO (Bueno)
0.0,2.6118655,BAJO (Bueno)
0.0,1.8029039,BAJO (Bueno)
35.4655172413793,37.09073,ALTO (Dañino Sensible)
57.9166666666667,58.797222,MUY ALTO (Dañino)
6.41666666666667,7.753626,BAJO (Bueno)
0.0,1.8628566,BAJO (Bueno)
42.0,43.960068,ALTO (Dañino Sensible)
0.0,1.4584564,BAJO (Bueno)
0.0,1.0974597,BAJO (Bueno)
22.3333333333333,23.254118,MEDIO (Moderado)
4.25,4.8137174,BAJO (Bueno)
67.5,67.78338,MUY ALTO (Dañino)
2.08333333333333,3.0052266,BAJO (Bueno)
30.538461538461505,32.29616,MEDIO (Moderado)
26.833333333333304,28.72401,MEDIO (Moderado)
3.0,3.785809,BAJO (Bueno)
0.75,3.2369516,BAJO (Bueno)
2.0,3.8783486,BAJO (Bueno)
20.9166666666667,22.050678,MEDIO (Moderado)
0.0,2.2227917,BAJO (Bueno)
0.0,2.225644,BAJO (Bueno)
23.083333333333304,24.598236,MEDIO (Moderado)
2.08333333333333,3.9288893,BAJO (Bueno)
86.3333333333333,88.793755,MUY ALTO (Dañino)
0.0,1.266536,BAJO (Bueno)
30.25,32.11312,MEDIO (Moderado)
71.5833333333333,71.90847,MUY ALTO (Dañino)
26.6153846153846,28.018019,MEDIO (Moderado)
14.0833333333333,15.0256,MEDIO (Moderado)
54.8333333333333,55.401886,ALTO (Dañino Sensible)
28.666666666666696,30.203491,MEDIO (Moderado)
30.4166666666667,32.641235,MEDIO (Moderado)
6.83333333333333,7.9539614,BAJO (Bueno)
10.5833333333333,11.153997,BAJO (Bueno)
20.333333333333297,21.127615,MEDIO (Moderado)
0.0,1.0001575,BAJO (Bueno)
33.75,35.079384,MEDIO (Moderado)
18.5,18.635912,MEDIO (Moderado)
11.3333333333333,11.405446,BAJO (Bueno)
25.6666666666667,24.82013,MEDIO (Moderado)
28.499999999999996,30.330034,MEDIO (Moderado)
50.1666666666667,49.73994,ALTO (Dañino Sensible)
0.0,2.3318431,BAJO (Bueno)
12.4166666666667,13.580841,MEDIO (Moderado)
6.08333333333333,6.479914,BAJO (Bueno)
10.249999999999998,11.099386,BAJO (Bueno)
4.33333333333333,5.538792,BAJO (Bueno)
1.6666666666666698,2.7168057,BAJO (Bueno)
8.83333333333333,9.137761,BAJO (Bueno)
55.66666666666671,56.135513,MUY ALTO (Dañino)
0.0,2.5959928,BAJO (Bueno)
17.5,14.52848,MEDIO (Moderado)
47.50000000000001,48.63445,ALTO (Dañino Sensible)
55.9166666666667,57.194008,MUY ALTO (Dañino)
20.0,20.47887,MEDIO (Moderado)
46.4166666666667,47.24916,ALTO (Dañino Sensible)
26.4444444444444,27.19892,MEDIO (Moderado)
11.0,11.375706,BAJO (Bueno)
20.0833333333333,20.074667,MEDIO (Moderado)
0.916666666666667,2.9971962,BAJO (Bueno)
0.0,0.3499563,BAJO (Bueno)
61.27272727272731,61.62389,MUY ALTO (Dañino)
5.83333333333333,6.912868,BAJO (Bueno)
16.1666666666667,16.644,MEDIO (Moderado)
13.0833333333333,13.42803,MEDIO (Moderado)
20.5833333333333,20.854176,MEDIO (Moderado)
38.0833333333333,40.537712,ALTO (Dañino Sensible)
26.75,28.266125,MEDIO (Moderado)
21.0833333333333,21.689373,MEDIO (Moderado)
23.0,24.333178,MEDIO (Moderado)
66.75,67.004265,MUY ALTO (Dañino)
35.8333333333333,38.343224,ALTO (Dañino Sensible)
27.0,29.155851,MEDIO (Moderado)
11.5833333333333,12.560721,MEDIO (Moderado)
11.5,11.77844,BAJO (Bueno)
13.5,13.866366,MEDIO (Moderado)
19.75,19.36119,MEDIO (Moderado)
3.58333333333333,3.9461896,BAJO (Bueno)
6.08333333333333,7.466026,BAJO (Bueno)
33.6666666666667,33.942837,MEDIO (Moderado)
0.0,1.5391395,BAJO (Bueno)
17.4166666666667,18.30094,MEDIO (Moderado)
4.66666666666667,5.908185,BAJO (Bueno)
26.9166666666667,27.643003,MEDIO (Moderado)
66.75,67.41112,MUY ALTO (Dañino)
3.25,4.045824,BAJO (Bueno)
79.25,78.58876,MUY ALTO (Dañino)
3.33333333333333,4.467161,BAJO (Bueno)
18.1666666666667,18.231789,MEDIO (Moderado)
27.5833333333333,29.435528,MEDIO (Moderado)
15.0,14.857213,MEDIO (Moderado)
58.25,58.452354,MUY ALTO (Dañino)
23.0,23.8199,MEDIO (Moderado)
43.75,45.449474,ALTO (Dañino Sensible)
1.08333333333333,3.1545463,BAJO (Bueno)
0.0,1.5746523,BAJO (Bueno)
5.83333333333333,3.8537378,BAJO (Bueno)
3.83333333333333,4.450102,BAJO (Bueno)
48.6666666666667,48.76901,ALTO (Dañino Sensible)
26.1666666666667,28.198055,MEDIO (Moderado)
17.1666666666667,17.309082,MEDIO (Moderado)
3.33333333333333,4.6573915,BAJO (Bueno)
67.9166666666667,67.76645,MUY ALTO (Dañino)
8.41666666666667,9.013296,BAJO (Bueno)
21.75,23.345766,MEDIO (Moderado)
0.0,1.1523116,BAJO (Bueno)
4.91666666666667,4.60603,BAJO (Bueno)
2.0,2.8673036,BAJO (Bueno)
10.0,9.857123,BAJO (Bueno)
45.5,46.828274,ALTO (Dañino Sensible)
6.5,7.1840944,BAJO (Bueno)
2.58333333333333,3.8951073,BAJO (Bueno)
17.8333333333333,18.28074,MEDIO (Moderado)
59.4166666666667,60.182312,MUY ALTO (Dañino)
25.9230769230769,28.28683,MEDIO (Moderado)
28.9166666666667,30.513826,MEDIO (Moderado)
0.0,2.4113083,BAJO (Bueno)
30.1666666666667,31.697739,MEDIO (Moderado)
9.75,9.877379,BAJO (Bueno)
56.5108877721943,57.182934,MUY ALTO (Dañino)
6.25,6.8665085,BAJO (Bueno)
31.916666666666703,33.905178,MEDIO (Moderado)
16.0833333333333,17.0756,MEDIO (Moderado)
5.25,5.8262887,BAJO (Bueno)
4.08333333333333,5.132755,BAJO (Bueno)
1.08333333333333,2.677097,BAJO (Bueno)
1.41666666666667,3.470978,BAJO (Bueno)
50.5,51.7248,ALTO (Dañino Sensible)
35.0,36.464542,ALTO (Dañino Sensible)
6.5833333333333295,7.16736,BAJO (Bueno)
42.58333333333331,43.727577,ALTO (Dañino Sensible)
10.166666666666702,11.098799,BAJO (Bueno)
46.83333333333331,47.86103,ALTO (Dañino Sensible)
3.0,3.3744884,BAJO (Bueno)
2.83333333333333,3.9021866,BAJO (Bueno)
11.8333333333333,12.217299,MEDIO (Moderado)
20.0,20.59002,MEDIO (Moderado)
22.8333333333333,23.466047,MEDIO (Moderado)
6.16666666666667,7.5209064,BAJO (Bueno)
7.08333333333333,7.222857,BAJO (Bueno)
31.3333333333333,33.7045,MEDIO (Moderado)
0.0,1.2819828,BAJO (Bueno)
0.0,1.8616024,BAJO (Bueno)
0.833333333333333,2.87433,BAJO (Bueno)
33.3333333333333,35.048355,MEDIO (Moderado)
25.1666666666667,24.40001,MEDIO (Moderado)
25.5,27.300411,MEDIO (Moderado)
3.9166666666666696,5.567442,BAJO (Bueno)
6.5833333333333295,7.983365,BAJO (Bueno)
27.333333333333304,28.640123,MEDIO (Moderado)
3.16666666666667,4.748486,BAJO (Bueno)
0.0,2.3832529,BAJO (Bueno)
3.0833333333333304,4.610339,BAJO (Bueno)
14.5,15.411755,MEDIO (Moderado)
29.0833333333333,30.627285,MEDIO (Moderado)
4.41666666666667,5.0382185,BAJO (Bueno)
11.5833333333333,12.070407,MEDIO (Moderado)
14.666666666666698,15.058073,MEDIO (Moderado)
42.0833333333333,43.76108,ALTO (Dañino Sensible)
13.0,13.699423,MEDIO (Moderado)
3.16666666666667,3.968682,BAJO (Bueno)
8.33333333333333,8.872365,BAJO (Bueno)
11.8333333333333,12.465161,MEDIO (Moderado)
0.0,1.5917287,BAJO (Bueno)
38.75,40.250774,ALTO (Dañino Sensible)
13.0,13.478804,MEDIO (Moderado)
5.16666666666667,5.467665,BAJO (Bueno)
22.3333333333333,22.974106,MEDIO (Moderado)
20.4166666666667,21.265812,MEDIO (Moderado)
13.0,12.787853,MEDIO (Moderado)
72.75,72.65532,MUY ALTO (Dañino)
20.666666666666696,21.588528,MEDIO (Moderado)
13.333333333333302,13.885911,MEDIO (Moderado)
35.5,37.033573,ALTO (Dañino Sensible)
6.91666666666667,8.007189,BAJO (Bueno)
16.4166666666667,16.706055,MEDIO (Moderado)
11.9166666666667,12.818766,MEDIO (Moderado)
23.6666666666667,24.10022,MEDIO (Moderado)
3.75,4.41306,BAJO (Bueno)
0.0,2.2233958,BAJO (Bueno)
38.1666666666667,39.596886,ALTO (Dañino Sensible)
16.5,16.293287,MEDIO (Moderado)
45.91666666666669,47.014217,ALTO (Dañino Sensible)
2.58333333333333,4.3907967,BAJO (Bueno)
4.5,5.66499,BAJO (Bueno)
2.33333333333333,3.7598033,BAJO (Bueno)
1.8333333333333302,2.0915415,BAJO (Bueno)
25.8333333333333,27.504084,MEDIO (Moderado)
6.5,7.634055,BAJO (Bueno)
28.8333333333333,30.858309,MEDIO (Moderado)
14.3333333333333,15.345797,MEDIO (Moderado)
60.91666666666669,61.523186,MUY ALTO (Dañino)
9.75,10.452226,BAJO (Bueno)
25.6666666666667,27.725843,MEDIO (Moderado)
7.75,8.207312,BAJO (Bueno)
53.3333333333333,53.72991,ALTO (Dañino Sensible)
8.0,8.339602,BAJO (Bueno)
7.4166666666666705,7.893797,BAJO (Bueno)
46.9166666666667,48.898434,ALTO (Dañino Sensible)
0.0,0.5581382,BAJO (Bueno)
3.0833333333333304,3.722834,BAJO (Bueno)
12.8333333333333,13.418435,MEDIO (Moderado)
1.58333333333333,2.69122,BAJO (Bueno)
12.25,13.085761,MEDIO (Moderado)
13.0833333333333,14.02787,MEDIO (Moderado)
23.250000000000004,25.35833,MEDIO (Moderado)
9.75,9.74651,BAJO (Bueno)
70.0,70.75791,MUY ALTO (Dañino)
1.7499999999999998,3.3360724,BAJO (Bueno)
1.25,2.6050534,BAJO (Bueno)
0.0,1.3568406,BAJO (Bueno)
2.25,3.4786232,BAJO (Bueno)
55.4166666666667,53.9387,ALTO (Dañino Sensible)
2.58333333333333,4.342308,BAJO (Bueno)
0.0,1.6569338,BAJO (Bueno)
19.3333333333333,20.4531,MEDIO (Moderado)
3.75,5.274101,BAJO (Bueno)
46.50000000000001,48.38966,ALTO (Dañino Sensible)
5.91666666666667,6.3968163,BAJO (Bueno)
2.66666666666667,3.1205945,BAJO (Bueno)
2.5,4.01592,BAJO (Bueno)
11.5833333333333,12.263319,MEDIO (Moderado)
2.58333333333333,3.8769958,BAJO (Bueno)
1.3333333333333302,2.3534908,BAJO (Bueno)
71.4166666666667,71.66298,MUY ALTO (Dañino)
72.1666666666667,71.80986,MUY ALTO (Dañino)
2.83333333333333,4.0031624,BAJO (Bueno)
10.0,10.217216,BAJO (Bueno)
14.416666666666702,15.271377,MEDIO (Moderado)
6.5833333333333295,5.8527265,BAJO (Bueno)
2.83333333333333,3.3975356,BAJO (Bueno)
43.75,44.61307,ALTO (Dañino Sensible)
26.6666666666667,28.797989,MEDIO (Moderado)
4.75,4.725062,BAJO (Bueno)
0.0,0.6209121,BAJO (Bueno)
12.9166666666667,13.586514,MEDIO (Moderado)
24.6666666666667,25.698895,MEDIO (Moderado)
31.750000000000004,33.096653,MEDIO (Moderado)
17.3333333333333,18.902222,MEDIO (Moderado)
22.6666666666667,23.332256,MEDIO (Moderado)
28.5833333333333,29.292007,MEDIO (Moderado)
27.7448275862069,29.521511,MEDIO (Moderado)
30.3333333333333,32.798298,MEDIO (Moderado)
1.7499999999999998,3.083919,BAJO (Bueno)
14.8333333333333,15.1778555,MEDIO (Moderado)
14.416666666666702,15.325624,MEDIO (Moderado)
10.8333333333333,11.629191,BAJO (Bueno)
28.25,30.24278,MEDIO (Moderado)
11.1666666666667,12.161097,MEDIO (Moderado)
28.499999999999996,30.238785,MEDIO (Moderado)
26.3333333333333,28.366322,MEDIO (Moderado)
15.9166666666667,16.618334,MEDIO (Moderado)
4.46153846153846,6.112266,BAJO (Bueno)
10.166666666666702,10.309491,BAJO (Bueno)
14.4,14.481075,MEDIO (Moderado)
12.6666666666667,13.262085,MEDIO (Moderado)
4.58333333333333,6.2237754,BAJO (Bueno)
48.4166666666667,49.715187,ALTO (Dañino Sensible)
4.08333333333333,5.510739,BAJO (Bueno)
15.5,16.638859,MEDIO (Moderado)
41.0833333333333,42.878838,ALTO (Dañino Sensible)
18.5,18.666912,MEDIO (Moderado)
17.0769230769231,17.310131,MEDIO (Moderado)
9.16666666666667,10.296742,BAJO (Bueno)
30.0,32.33141,MEDIO (Moderado)
24.3333333333333,26.08147,MEDIO (Moderado)
42.1666666666667,43.973896,ALTO (Dañino Sensible)
29.0,30.420944,MEDIO (Moderado)
16.3333333333333,17.040215,MEDIO (Moderado)
28.75,30.675228,MEDIO (Moderado)
22.1666666666667,23.492573,MEDIO (Moderado)
19.0833333333333,19.319565,MEDIO (Moderado)
7.08333333333333,7.5024652,BAJO (Bueno)
13.750000000000002,14.503264,MEDIO (Moderado)
15.3333333333333,15.422994,MEDIO (Moderado)
1.7499999999999998,2.9414248,BAJO (Bueno)
0.0,2.399576,BAJO (Bueno)
42.91666666666671,45.055206,ALTO (Dañino Sensible)
0.0,1.7828547,BAJO (Bueno)
2.16666666666667,3.769102,BAJO (Bueno)
26.0833333333333,27.27223,MEDIO (Moderado)
0.0,1.610283,BAJO (Bueno)
2.25,4.2912583,BAJO (Bueno)
52.0,52.577213,ALTO (Dañino Sensible)
1.3333333333333302,3.0904906,BAJO (Bueno)
0.0,1.9572773,BAJO (Bueno)
4.5,5.2333355,BAJO (Bueno)
16.8461538461538,17.054182,MEDIO (Moderado)
16.75,16.844772,MEDIO (Moderado)
28.666666666666696,31.158379,MEDIO (Moderado)
48.49999999999999,50.23437,ALTO (Dañino Sensible)
28.125,30.354473,MEDIO (Moderado)
9.76923076923077,10.535978,BAJO (Bueno)
22.5,23.407028,MEDIO (Moderado)
35.25,36.99452,ALTO (Dañino Sensible)
20.9090909090909,21.41461,MEDIO (Moderado)
17.5,18.41902,MEDIO (Moderado)
54.33333333333331,55.470654,ALTO (Dañino Sensible)
38.75,39.543915,ALTO (Dañino Sensible)
13.333333333333302,13.777119,MEDIO (Moderado)
7.91666666666667,8.100235,BAJO (Bueno)
7.5,7.617973,BAJO (Bueno)
64.2727272727273,64.09872,MUY ALTO (Dañino)
21.75,23.159098,MEDIO (Moderado)
21.6666666666667,22.70968,MEDIO (Moderado)
1.3333333333333302,3.4009514,BAJO (Bueno)
49.0,50.02365,ALTO (Dañino Sensible)
3.41666666666667,4.7540126,BAJO (Bueno)
48.0,48.90139,ALTO (Dañino Sensible)
20.666666666666696,21.037123,MEDIO (Moderado)
6.83333333333333,7.660271,BAJO (Bueno)
21.5833333333333,21.75636,MEDIO (Moderado)
51.8333333333333,54.143368,ALTO (Dañino Sensible)
3.0,4.8642316,BAJO (Bueno)
3.66666666666667,4.4697056,BAJO (Bueno)
4.41666666666667,5.7728715,BAJO (Bueno)
38.3333333333333,40.626686,ALTO (Dañino Sensible)
1.41666666666667,2.2769673,BAJO (Bueno)
17.75,17.975805,MEDIO (Moderado)
27.666666666666703,29.927734,MEDIO (Moderado)
56.5833333333333,57.062077,MUY ALTO (Dañino)
30.5833333333333,32.045727,MEDIO (Moderado)
32.6153846153846,35.137337,MEDIO (Moderado)
0.0,1.8661568,BAJO (Bueno)
4.08333333333333,5.487763,BAJO (Bueno)
1.91666666666667,2.942532,BAJO (Bueno)
17.3333333333333,18.631493,MEDIO (Moderado)
2.25,4.1373253,BAJO (Bueno)
12.5833333333333,13.297432,MEDIO (Moderado)
55.1666666666667,56.41968,MUY ALTO (Dañino)
2.0,2.838532,BAJO (Bueno)
0.0,1.8551825,BAJO (Bueno)
15.5,15.684072,MEDIO (Moderado)
2.0,3.5183485,BAJO (Bueno)
41.9166666666667,44.041485,ALTO (Dañino Sensible)
18.1011804384486,18.765709,MEDIO (Moderado)
2.9166666666666696,3.7644613,BAJO (Bueno)
25.6153846153846,27.028088,MEDIO (Moderado)
48.0,47.896214,ALTO (Dañino Sensible)
13.999999999999998,12.914289,MEDIO (Moderado)
31.5,33.79101,MEDIO (Moderado)
18.4166666666667,18.35433,MEDIO (Moderado)
9.58333333333333,7.7234616,BAJO (Bueno)
15.4166666666667,16.044003,MEDIO (Moderado)
10.249999999999998,11.572851,BAJO (Bueno)
8.16666666666667,8.989677,BAJO (Bueno)
6.999999999999999,8.328376,BAJO (Bueno)
47.83333333333329,48.497025,ALTO (Dañino Sensible)
0.0,2.1290762,BAJO (Bueno)
4.5,5.426823,BAJO (Bueno)
57.3333333333333,58.11078,MUY ALTO (Dañino)
4.0,4.052674,BAJO (Bueno)
41.5833333333333,43.483093,ALTO (Dañino Sensible)
0.0,2.1062732,BAJO (Bueno)
15.3333333333333,15.208205,MEDIO (Moderado)
0.0,1.0533268,BAJO (Bueno)
21.3076923076923,22.666285,MEDIO (Moderado)
30.75,32.452717,MEDIO (Moderado)
4.91666666666667,6.169766,BAJO (Bueno)
26.6666666666667,27.912083,MEDIO (Moderado)
29.75,32.288696,MEDIO (Moderado)
33.5,35.12666,MEDIO (Moderado)
11.6666666666667,11.675457,BAJO (Bueno)
4.66666666666667,5.676549,BAJO (Bueno)
6.66666666666667,7.9665318,BAJO (Bueno)
23.6666666666667,24.653368,MEDIO (Moderado)
0.0,1.2767664,BAJO (Bueno)
23.250000000000004,24.319323,MEDIO (Moderado)
5.08333333333333,6.5882254,BAJO (Bueno)
23.750000000000004,24.109394,MEDIO (Moderado)
84.24999999999999,83.71971,MUY ALTO (Dañino)
1.8333333333333302,3.6857712,BAJO (Bueno)
4.16666666666667,4.7919374,BAJO (Bueno)
18.5,19.437748,MEDIO (Moderado)
32.3333333333333,33.819603,MEDIO (Moderado)
5.4166666666666705,6.832382,BAJO (Bueno)
6.333333333333331,7.4633584,BAJO (Bueno)
8.75,9.95489,BAJO (Bueno)
25.0,25.666126,MEDIO (Moderado)
54.5833333333333,54.32485,ALTO (Dañino Sensible)
10.8333333333333,11.154055,BAJO (Bueno)
30.9166666666667,33.25909,MEDIO (Moderado)
17.3333333333333,17.567738,MEDIO (Moderado)
0.0,1.1275322,BAJO (Bueno)
14.75,15.4054165,MEDIO (Moderado)
33.0833333333333,34.72255,MEDIO (Moderado)
9.16666666666667,9.333213,BAJO (Bueno)
27.9166666666667,30.208519,MEDIO (Moderado)
9.0,8.309917,BAJO (Bueno)
19.25,19.341246,MEDIO (Moderado)
9.33333333333333,9.595959,BAJO (Bueno)
61.4166666666667,62.88078,MUY ALTO (Dañino)
90.16666666666669,94.17503,MUY ALTO (Dañino)
37.75,38.13797,ALTO (Dañino Sensible)
2.75,4.568837,BAJO (Bueno)
41.3333333333333,43.157867,ALTO (Dañino Sensible)
0.0,2.1366057,BAJO (Bueno)
48.9285714285714,49.76277,ALTO (Dañino Sensible)
0.0,2.2893207,BAJO (Bueno)
13.9166666666667,13.732213,MEDIO (Moderado)
17.0833333333333,17.659147,MEDIO (Moderado)
4.91666666666667,6.285156,BAJO (Bueno)
14.5833333333333,15.525437,MEDIO (Moderado)
28.166666666666703,30.37002,MEDIO (Moderado)
36.8333333333333,39.09008,ALTO (Dañino Sensible)
13.4166666666667,13.38312,MEDIO (Moderado)
55.0833333333333,53.981876,ALTO (Dañino Sensible)
24.083333333333297,24.886177,MEDIO (Moderado)
4.25,5.224759,BAJO (Bueno)
6.08333333333333,6.468497,BAJO (Bueno)
51.8333333333333,53.04,ALTO (Dañino Sensible)
3.58333333333333,4.6600156,BAJO (Bueno)
13.0,13.950232,MEDIO (Moderado)
1.7499999999999998,3.7093036,BAJO (Bueno)
44.91666666666669,46.77699,ALTO (Dañino Sensible)
1.8333333333333302,3.9429424,BAJO (Bueno)
15.6363636363636,16.52579,MEDIO (Moderado)
35.9166666666667,38.021954,ALTO (Dañino Sensible)
8.66666666666667,9.719454,BAJO (Bueno)
4.0,5.4779224,BAJO (Bueno)
6.83333333333333,7.9368854,BAJO (Bueno)
13.4166666666667,14.09416,MEDIO (Moderado)
2.75,3.6790962,BAJO (Bueno)
0.0,1.4844657,BAJO (Bueno)
13.833333333333298,13.809413,MEDIO (Moderado)
3.9166666666666696,5.659684,BAJO (Bueno)
7.25,7.891794,BAJO (Bueno)
45.24999999999999,46.765156,ALTO (Dañino Sensible)
4.75,3.7279181,BAJO (Bueno)
6.66666666666667,7.854416,BAJO (Bueno)
17.4166666666667,17.35564,MEDIO (Moderado)
19.8333333333333,20.934546,MEDIO (Moderado)
18.9166666666667,19.04619,MEDIO (Moderado)
23.250000000000004,24.696476,MEDIO (Moderado)
13.9166666666667,14.161836,MEDIO (Moderado)
57.25,57.25653,MUY ALTO (Dañino)
0.0,1.5290872,BAJO (Bueno)
26.0833333333333,27.307924,MEDIO (Moderado)
6.75,7.8716726,BAJO (Bueno)
2.75,4.3187623,BAJO (Bueno)
4.33333333333333,5.8435793,BAJO (Bueno)
10.416666666666702,9.731807,BAJO (Bueno)
25.0,26.555145,MEDIO (Moderado)
30.5833333333333,31.88445,MEDIO (Moderado)
6.5833333333333295,6.7726607,BAJO (Bueno)
24.249999999999996,25.290417,MEDIO (Moderado)
32.25,34.079105,MEDIO (Moderado)
26.6666666666667,27.9103,MEDIO (Moderado)
1.6666666666666698,2.6111145,BAJO (Bueno)
21.7692307692308,23.190805,MEDIO (Moderado)
74.6666666666667,74.49193,MUY ALTO (Dañino)
75.25,75.34572,MUY ALTO (Dañino)
2.16666666666667,3.08778,BAJO (Bueno)
7.75,6.7687874,BAJO (Bueno)
4.16666666666667,5.5589666,BAJO (Bueno)
17.4166666666667,17.362677,MEDIO (Moderado)
1.5,2.5172558,BAJO (Bueno)
11.1666666666667,12.496806,MEDIO (Moderado)
28.75,31.241802,MEDIO (Moderado)
22.9166666666667,23.451662,MEDIO (Moderado)
21.9166666666667,22.481413,MEDIO (Moderado)
0.0,2.1306458,BAJO (Bueno)
30.1666666666667,31.380453,MEDIO (Moderado)
2.0,3.8777661,BAJO (Bueno)
33.0,33.82447,MEDIO (Moderado)
9.75,10.382517,BAJO (Bueno)
11.0833333333333,11.883291,BAJO (Bueno)
17.3333333333333,18.005795,MEDIO (Moderado)
3.41666666666667,3.3357017,BAJO (Bueno)
10.75,11.006277,BAJO (Bueno)
9.0,9.30898,BAJO (Bueno)
9.25,9.41399,BAJO (Bueno)
76.0,76.76489,MUY ALTO (Dañino)
17.9166666666667,18.246769,MEDIO (Moderado)
15.0833333333333,15.7483425,MEDIO (Moderado)
21.25,18.23539,MEDIO (Moderado)
7.5,8.260766,BAJO (Bueno)
28.0833333333333,27.384363,MEDIO (Moderado)
19.25,20.222208,MEDIO (Moderado)
0.0,1.4555148,BAJO (Bueno)
7.58333333333333,7.8043084,BAJO (Bueno)
